date,height[m],error[m],dataset,ID,name,location,continent,country,longitude,latitude
2015-12-24,714.577,1.921036525903144e-06,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-01-03,714.406,0.0013624050673889,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-01-13,714.283,0.1885663095187506,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-01-22,714.232,0.0093695094960288,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-02-01,714.347,0.0951663680971077,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-02-11,714.34,0.0475685316847998,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-02-21,714.22,0.0009011199832029,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-03-02,714.157,0.0552573022243852,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-03-12,713.479,0.0146255007750989,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-03-22,712.884,0.0001487651694408,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-04-01,711.878,0.0117787234914529,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-04-11,711.035,0.0004535860889598,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-04-21,710.514,0.0053425044723984,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-05-01,709.404,0.0004085652286384,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-05-10,708.724,0.0333234679893279,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-05-20,707.647,0.0003419206836062,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-05-30,707.472,0.007061672361424,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-06-09,707.623,0.0099336852034789,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-06-19,707.666,0.0429498977528369,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-06-29,708.13,0.0021511797639958,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-07-09,708.423,6.958234717580286e-05,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-07-19,708.809,0.003897616794223,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-07-29,709.62,0.0005101414412864,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-08-08,710.366,0.0002203498508626,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-08-18,710.947,0.0001048644283757,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-08-28,711.644,0.0004105182161492,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-09-06,712.423,0.0075181573778085,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-09-16,713.069,0.0019238221341533,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-09-26,713.566,0.0236603737261056,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-10-06,714.298,0.035794132581606,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-10-16,714.549,0.000951926813351,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-10-26,715.107,0.0044594111351816,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-11-05,715.557,0.0041774278908624,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-11-15,715.503,0.0092297198848852,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-11-25,715.837,0.002881769774181,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-12-05,715.942,0.0014156316906168,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-12-15,715.787,0.1854691286068556,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2016-12-25,715.541,0.0161364633219753,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-01-03,715.389,0.000662209910381,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-01-13,715.277,0.0195928827777019,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-01-23,715.152,0.0557778074498955,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-02-02,714.981,0.0005984053663413,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-02-12,714.767,0.0377297832584247,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-02-22,714.074,0.0607037425398484,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-03-04,713.649,0.012785736265672,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-03-14,713.059,0.0355623958107364,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-03-24,712.289,0.0010287807824748,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-04-03,711.563,0.0102985602750821,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-04-13,711.079,0.0258564048064114,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-04-23,710.857,0.1105963691583602,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-05-02,710.789,0.0690929177876994,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-05-12,710.223,0.0098731172908302,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-05-22,710.014,0.127885567372247,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-06-01,710.193,0.0571841929668668,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-06-11,710.179,0.000409622824731,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-06-21,710.299,0.0464246748356014,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-07-01,710.742,0.0137560693921873,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-07-11,711.041,0.0005005411081609,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-07-21,711.203,0.0003988955874547,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-07-31,711.534,0.0107424484841063,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-08-10,711.978,0.0616836319548763,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-08-20,712.416,0.0003330891009543,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-08-29,712.793,0.0435007897238098,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-09-08,713.267,0.006905426248824,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-09-18,713.919,0.0038724396558206,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-09-28,714.473,0.0211732629688867,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-10-08,714.988,0.0003831813084683,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-10-18,715.465,0.043504424116593,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-10-28,715.504,0.0012428698428327,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-11-07,715.999,0.0038273617209265,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-11-17,715.842,0.0004723366352049,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-11-27,715.908,0.0034939929673774,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-12-17,715.902,0.0993405580427646,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2017-12-26,715.971,0.1714392497510818,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-01-05,715.702,0.0335803398596438,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-01-15,715.671,0.0144893021520562,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-01-25,715.466,0.0116311194330941,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-02-04,714.883,0.0334657794498283,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-02-14,713.69,0.1632963323091764,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-02-24,713.606,0.0005779313568828,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-03-06,712.879,0.0098603375658295,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-03-16,712.317,0.0163076773935476,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-03-26,712.199,0.1085804854157494,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-04-05,710.787,0.0027277412213023,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-04-15,710.009,0.0263953407988564,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-04-24,709.73,0.0668927125845228,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-05-04,709.321,0.0126972203120381,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-05-14,709.671,0.0366785481721604,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-05-24,706.887,0.7678569676966108,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-06-03,709.584,0.0270436971911876,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-06-13,709.29,0.0478495304898897,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-06-23,708.434,0.016504209244554,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-07-03,708.01,0.0035357694214364,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-07-13,708.523,0.0007076854629702,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-07-23,709.122,0.016114643230538,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-08-02,709.741,0.0107940809354037,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-08-11,710.2,0.0150414256614784,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-08-21,710.547,0.000249193839717,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-08-31,711.267,0.1218049299558547,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-09-10,711.926,0.0141699053988093,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-09-20,712.444,0.0514319551592572,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-09-30,713.156,0.0075581972309625,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-10-10,713.73,0.0004864706616362,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-10-20,714.06,0.0344119791975661,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-10-30,714.577,0.0063898161806877,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-11-09,714.94,0.0021001796079694,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-11-19,715.113,0.0642013839093584,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-11-29,715.566,0.0281753018256784,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-12-08,715.569,0.0609453432600654,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-12-18,715.389,0.0300001591232794,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2018-12-28,715.625,0.0359979206759294,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-01-07,715.31,0.109766823563102,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-01-17,714.713,0.0235273058272721,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-01-27,714.015,0.0138173496223005,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-02-06,713.595,0.0355711143125532,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-02-16,713.302,0.0425845381361632,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-03-08,712.086,0.0003861709818983,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-03-18,711.649,0.0001962252983034,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-03-28,710.837,0.0161615572097363,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-04-16,709.38,0.0333834376424352,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-04-26,708.489,0.004055528261566,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-05-06,707.97,0.3451957896766412,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-05-16,707.339,0.0047602769677441,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-05-26,707.399,0.0,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-06-05,707.489,0.0,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-06-15,708.01,0.0184726361018613,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-06-25,708.604,0.0731225187037709,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-07-05,709.004,0.0039363589838125,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-07-15,709.704,0.000642287439005,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-07-25,710.229,0.000697995789275,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-08-03,710.877,4.718519926778023e-05,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-08-13,711.576,0.0254162042776078,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-08-23,711.91,0.0097487639486747,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-09-02,712.901,0.0003947365020421,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-09-12,713.399,0.0152087483942021,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-09-22,713.826,0.0038592072975986,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-10-02,714.638,0.0001744737811453,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-10-12,715.131,0.0038676510284363,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-10-22,715.557,0.0131856373789954,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-11-01,715.859,0.0526309042079869,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-11-11,715.849,0.0483192639509926,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-11-21,715.916,0.0154218211198971,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-11-30,715.838,0.009413101891765,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-12-10,715.821,0.0001189620314775,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-12-20,715.65,0.0131711939684373,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2019-12-30,715.566,0.1348070853646442,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-01-09,714.762,0.0292741869812639,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-01-19,714.388,0.024507264136695,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-01-29,714.196,0.0112096797620444,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-02-18,713.349,0.2210667512622878,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-02-28,712.463,0.0608980355894374,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-03-09,711.306,0.0399992034352458,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-03-19,710.405,0.1316097892849534,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-03-28,709.416,0.0021358694043882,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-04-07,708.959,0.0117965689025093,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-04-17,708.867,0.084957879690668,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-04-27,708.372,0.0032749719041072,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-05-07,707.878,0.0297775606844356,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-05-17,708.167,0.0128224514888371,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-05-27,708.398,0.002645188238811,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-06-06,708.963,0.0077394407520721,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-06-26,709.453,0.0045467468934028,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-07-06,709.562,0.0024723919889698,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-07-16,710.043,0.0024782960131961,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-07-25,710.58,0.0428816007485857,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-08-04,711.12,0.020833390790885,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-08-14,711.83,0.052859113815884,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-08-24,711.788,0.0009354294196955,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-09-03,712.215,0.0007983530781145,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-09-13,712.97,0.0053430993535704,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-09-23,713.462,0.0019576924532642,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-10-03,713.819,0.0004920796163615,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-10-13,714.906,0.1225143403956754,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-10-23,714.987,0.0145889075607639,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-11-02,715.162,0.0018166947544267,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-11-11,715.686,0.0028498849634849,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-11-21,715.739,0.0023777654031014,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-12-01,715.625,0.0019021162743659,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-12-11,715.653,0.0129892510448066,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-12-21,715.552,0.0112503743806419,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2020-12-31,715.474,0.0030731844515515,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-01-10,715.107,0.0119078074600444,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-01-20,715.367,0.2221716820622478,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-01-30,714.293,0.0056628777787446,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-02-09,714.327,0.1225574137842865,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-02-19,713.45,0.0118676179664194,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-03-01,712.807,0.0001048822610356,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-03-10,712.272,0.0255053511179982,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-03-20,711.811,0.016935753857355,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-03-30,711.184,0.0012766456286082,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-04-09,710.881,0.0248123361396757,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-04-19,709.621,0.0226091344630926,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-04-29,708.859,0.0010022932078557,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-05-09,708.083,0.000519485100073,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-05-19,708.004,0.0075654428042019,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-05-29,707.889,0.0004511336744755,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-06-08,707.654,0.0006296034310899,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-06-18,707.798,0.0005038642333906,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-06-28,708.118,0.0001510961741653,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-07-07,708.543,3.251595901724304e-05,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-07-17,708.892,0.0022154338381951,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-07-27,709.286,0.0141253571999159,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-08-06,710.005,0.0373415570741278,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-08-16,710.485,0.0952011578556606,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-08-26,710.549,0.0004702083838421,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-09-05,711.323,0.00019368721688,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-09-15,711.961,0.001074856355079,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-09-25,712.564,0.0,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-10-05,713.505,0.0102931615812805,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-10-15,713.86,0.0006988630010105,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-10-25,714.333,0.0006796408254325,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-11-03,714.929,0.0234993530141378,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-11-13,715.705,0.0087921055305301,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-11-23,715.826,0.0011315609686832,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-12-03,715.937,0.0212411530852814,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-12-13,715.806,0.0050234925259825,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2021-12-23,715.738,0.0064767425862565,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-01-02,715.424,0.0013406398604054,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-01-12,715.195,0.0060028571667618,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-01-22,714.949,0.0159598751807043,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-02-01,714.971,0.0952757624365739,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-02-11,714.355,0.0063522760522398,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-02-21,713.445,9.53482514517584e-05,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-03-02,712.985,0.0403802314199785,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-03-12,712.503,0.0067190044179681,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-03-22,711.747,0.0124153876764426,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-04-01,711.251,5.133806651909396e-05,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-04-11,710.455,0.0026242781413177,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-04-21,710.185,0.0100524938570961,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-05-01,709.992,0.0009267388746735,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-05-11,709.701,0.0032750759658559,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-05-21,709.29,0.0561290865152477,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-06-10,709.844,0.058605771424201,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-06-20,709.821,0.0018291625662677,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-06-29,709.737,0.0049095651423229,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-07-09,710.083,0.0025272410770598,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-07-29,710.852,0.0436473251957451,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-08-08,711.617,0.0401744975466253,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-08-18,711.943,0.0249842618438565,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-08-28,712.39,0.0046783565791308,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-09-07,712.675,0.0486215833041849,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-09-17,713.325,0.0088409817828469,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-09-27,713.754,0.0484137650449643,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-10-07,714.206,0.0073006814886529,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-10-17,714.467,0.0098547001395558,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-10-26,715.063,0.0553552232639627,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-11-05,715.207,0.0085666437711561,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-11-15,715.321,0.170102205376644,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-11-25,715.299,0.0134527929155381,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-12-05,714.988,0.011563903028128,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-12-15,715.174,0.0308923074791561,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2022-12-25,714.728,0.0050309357739275,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2023-01-04,714.267,0.0182877688458673,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
2023-01-14,714.247,0.0790892643200814,OP,1989,"Bankin, Lake",None,Africa,cm,11.4633,6.2781
